,0,1,2,3,4,5,6
PWY-7399,0.0,0.002596911854866993,1.9128468134911914e-10,0.0010021451270794083,0.0004974126756624347,0.0,0.00017322889137694753
PWY-7400,3.5213042756491304,0.46054857154750617,0.0,1.871071613297428,2.0917000832352455e-12,2.13878248122548e-09,1.5250862183273945
PWY-7409,0.0,0.04709938414341341,0.0,0.0,0.0,0.0,0.0
PWY-7411,0.0,0.0,0.0,0.0,0.0025105181112140876,0.0,0.0
PWY-7413,0.0,0.0,0.0,0.00010910968913020013,0.0003956707404911386,0.0,6.437535199771802e-05
PWY-7420,0.0,0.0,0.0,0.0,6.847965764327086e-05,0.0,0.0
PWY-7431,0.0,5.5429835284567784e-05,0.0,0.0,0.003338832007103829,1.0139873735217053e-05,0.0
PWY-7433,0.0,0.0,0.0,0.0,0.0015314888896221517,0.0,0.0
PWY-7446,0.0,0.146070808775666,0.0,0.0,0.0,0.0,0.0
PWY-7456,0.3968530429246195,0.0,0.7077873831064223,0.0,0.0,0.0,0.5199452841420522
PWY-7527,0.0,0.003601994824117759,0.0,0.0,4.3139742884144256e-11,0.0,0.0
PWY-7528,0.0,0.0025951943095365413,0.0,0.0,1.8567215544593394e-12,0.0,0.0
PWY-7539,0.37251631531815127,0.2823858297371462,1.9134121258248231,0.05370777918288453,0.18186006272558233,3.3003682311425817,1.8121289017371923e-09
PWY-7560,0.0,0.003166923188999253,0.0,1.9228850729897147,0.0,0.0,0.09439008775924257
PWY-7616,4.867524023279907e-11,0.02584760988772146,0.0,0.0,0.00011961701044783071,0.0,0.007593559465295285
PWY-7619,0.0,0.0,0.0,0.0,0.0033774369763767747,0.0,0.0
PWY-7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7663,0.9371590208422378,1.165629264528377,2.686339932297165,0.3011283920662944,0.7836293306736184,1.558307225802188,0.0
PWY-7664,0.007517779209128183,1.3775393482907472,1.014069242190313,0.6341405900595398,0.08174337801187445,0.0,0.014370965789619217
PWY-821,0.0007158279017283893,0.5005348244545076,0.0,0.04888236334992733,0.12910050975005607,0.006539235061795072,0.04634561973666147
PWY-841,1.631203695798492,0.4211082687895894,2.0764365312695676,0.43724882292858125,1.1504669554917282,0.46455306993947076,1.0926013815011031e-09
PWY-922,0.0,2.6478225221302335e-05,0.0,0.0060636971100820935,0.282607283181475,0.0,3.20472702581832e-12
PWY0-1061,0.301319820583448,0.5417199151275641,0.0,1.3533393349335225,0.10217107889679025,4.2590768598694845e-05,0.2859639086479447
PWY0-1241,0.23659670709388816,0.35191053427241836,0.1349355416292215,0.0,0.06974118600343988,0.05930252980935992,0.0
PWY0-1261,0.9121968551771472,1.0855487568646287,0.7558756489941754,0.25773801742477054,2.1819980863129902e-10,0.0,0.008905773250306545
PWY0-1277,0.0,0.3189080642854955,0.0,0.0,0.0,0.0,0.0
PWY0-1296,2.984635763353291,0.4534733914500044,0.0,0.0,1.0898249121768029,0.0911853096204973,1.7476156264323999
PWY0-1297,0.10513887553030209,0.737208276214917,0.0,0.0008730304908529244,1.143265661919982,9.126815582131828e-10,0.4539801713046977
PWY0-1298,0.08354159490025621,0.7603722828128665,0.0009488918010746507,1.86879739973187e-09,0.5452107327473592,0.0,0.16810667934193152
PWY0-1319,2.697151750123846,0.6819514023942175,2.080164202906409,8.402688286795674e-07,7.3564916775413625e-09,0.7939978094475764,1.8486600272098554
PWY0-1338,0.0,0.1699535238337979,0.0,0.0,0.0,0.0,0.0
PWY0-1415,1.8432904149293198e-10,0.4279204889236209,0.0033029157658693927,1.194496479917891e-05,0.0019676366634893217,0.001040296002801886,0.004750668112868229
PWY0-1479,0.3716165814866788,0.9122028831067605,0.0,0.3706288555149932,0.0,0.0007901534591960231,0.03461742911107466
PWY0-1533,0.0,0.055256448241988394,0.0,0.0,0.0,0.0,0.0
PWY0-1586,0.9826074711666969,2.417572833116506,2.1048397840972126,0.7371358439705413,0.9924490536049105,3.0963225232838645,1.7772616356517827
PWY0-162,0.9767015948684644,0.554735298537035,1.1621100838084348,0.8500672131325361,0.4292054834755284,0.10482448671139295,7.063655567356073e-07
PWY0-166,1.5039492310760822,0.39302264733241005,1.056521211548006,0.6836982262744792,1.3408833415474004,4.920823385142279e-11,2.4302472783380106e-10
PWY0-321,0.0,0.024126120832538414,0.0,0.0,0.0,0.0,0.0
PWY0-41,0.0,0.0670253071936476,0.0,0.0,0.0,0.0,0.0
PWY0-42,0.0,0.2700730406577753,0.0,0.0,0.0,0.0,0.0
PWY0-781,6.162471035283891e-06,0.9302621547298731,2.140689508639431e-06,1.000594703862711,0.0,2.1910725922688432e-09,0.5201332726136418
PWY0-845,0.0988049771114288,0.7809157312423888,2.1241148674265027,3.122015383239619e-16,0.0,2.127316724765209e-06,2.2022000791526542e-10
PWY0-862,0.00041012512608889335,1.2227782778374254,0.9167826110504685,0.5420222664232688,0.48072014365574334,0.0,0.00625953395140791
PWY0-881,0.0,0.340403405913529,0.0,0.10353032632494488,0.0,0.0,0.0
PWY1F-823,0.0,0.0,0.0,5.805008241504108e-05,0.0029217253263290927,0.0,9.261576129824581e-06
PWY1F-FLAVSYN,0.0,0.0,0.0,2.579728288065011e-05,0.0,0.0,0.0
PWY1G-0,0.00017477257240945324,0.0005799526295377158,0.0001862808800903482,0.0002670984685067128,0.008912350134381882,0.0012994464921284895,0.0020778525009553547
PWY3DJ-35471,5.562851945547567e-09,0.1277197156439142,0.0007515315483095678,0.00022897275275314313,0.0,1.1063881617206704e-14,0.0011742923670315171
PWY3O-1109,0.0,0.003416920684205329,0.0,0.0005509044767534802,0.0,0.0,0.0
PWY3O-19,0.0,0.0,0.0,0.0,0.003753520990656592,0.0,0.0
PWY3O-355,0.0,0.15345536943031188,9.473978396056377e-09,0.007902634298356203,0.0,0.0,0.0021435074776530627
PWY490-3,0.00976112976362417,0.0010748499161759109,0.004279111002372494,0.0,0.0,0.002675031512620646,4.608996564018711e-09
PWY4FS-7,0.835302196477632,0.8762626469035346,0.5010343708661136,0.07841155315745765,0.34101265796292457,1.1111673911734417,2.348741118309673e-05
PWY4FS-8,0.8355344179476882,0.8764332222976609,0.5009947492418514,0.07849284022128367,0.33785611875066857,1.1110088855714977,3.854045665335707e-05
PWY4LZ-257,2.0432914597684358e-07,0.7286037324675118,0.008647827797325142,3.627252846710263e-05,0.14675801815660777,0.0,0.1346355650277765
PWY5F9-12,0.0,0.0034445401064165187,0.0,0.0,0.0,0.0,0.0
PWY66-201,0.0,0.0,0.0,0.0,0.0004485981130902753,0.0,0.0
PWY66-367,0.0,0.0027362033821727526,0.00233766952358567,0.0,0.03720618981785851,0.0,0.0012029410201260084
PWY66-374,0.0,0.0,0.0,0.0,2.12096966415378e-06,0.0,0.0
PWY66-388,0.0010830839893729665,0.008311621443377283,0.00206718839642155,0.0,0.0019347278415853078,0.0006316220430739427,0.0
PWY66-389,0.0013277667783217664,0.3279706641973429,0.0,0.0066556258565198465,0.2358408011492806,0.04017974968998169,0.0
PWY66-391,0.0,0.0942169635838165,0.057350704405217987,0.0,0.04853848594009433,0.0,0.03676262381113019
PWY66-398,0.03025284794779239,0.09301021855119607,0.007867009142016861,0.0,3.5096914786566844e-14,0.00027696839755894876,0.001711596104575545
PWY66-399,0.8037978244525273,0.0,1.9784270067778873e-07,0.0,0.0,0.0,0.2726064913234957
PWY66-400,0.9505896749648054,0.9770539943158291,0.43980151317620475,1.5316432156692281,0.7845264683168516,4.40865204552755e-05,1.0492944934754578
PWY66-409,0.24380123198132655,0.7077035689173686,0.0,0.03413044537793523,1.3426096952016477,0.030458038768284776,0.8869009530818308
PWY66-422,1.8662034919490085,0.3847294265548434,1.0119581624933003e-11,1.005600734309401,0.569455336336539,0.0,2.338290046818465
PWY6666-2,0.0,0.0,0.0,0.0,5.1743870473062936e-05,0.0,0.0
PWYG-321,0.003554695517618701,1.2479331967511575,1.0515678594850428,0.7345574074056666,0.0,0.0,0.03356829139850808
PYRIDNUCSAL-PWY,0.00010708343985899868,0.5923883870716644,0.0008591501965361964,1.0525626787628843,7.034559801326019e-09,2.1105504459111912e-05,0.4497407111161221
PYRIDNUCSYN-PWY,1.6677968296010808,0.2524056586578688,1.7259666595749334,1.339652297605089,0.0,1.9147952094969154,0.4019094249393932
PYRIDOXSYN-PWY,0.04463171075169647,0.6716548185914524,2.0504004787455608,0.0,0.0,0.08297589273298667,0.0
REDCITCYC,0.002715361263435536,0.20136026770275323,0.0,0.0,0.004514654391064241,6.805294548198986e-08,0.012648680278746025
RHAMCAT-PWY,0.4794827380346319,0.6089360092014865,1.074436631150642,0.0,0.20997388329004474,0.8989747225245103,0.13689443497566636
RIBOSYN2-PWY,2.842127708244416,3.5717578665219e-11,1.3338911546533092,0.29662581052460174,8.56754452347141e-13,3.5038612289250897,0.0003227381624358716
RUMP-PWY,0.0,0.0055711012558615144,2.482558051830178e-09,0.024886043527534665,0.13947818400080833,0.0,0.2051682530337882
SALVADEHYPOX-PWY,0.15792273161373344,1.122180105879456,0.07907973767750236,0.0,0.055620032588559305,1.342636593670154e-13,0.8168919705584108
SER-GLYSYN-PWY,1.024710687998111,0.6869728720754259,2.08423024265039,1.2799440572175338,0.29978119770447953,0.26474823989647606,1.52461756020101
SO4ASSIM-PWY,0.04828714668943283,0.9542735697804492,0.0,0.0030934464330366037,0.2696004972488416,0.0855952082247168,0.05941762126210195
SPHINGOLIPID-SYN-PWY,0.0,0.0,0.0,0.0,3.42355728290476e-05,0.0,0.0
SUCSYN-PWY,0.0,0.0,0.0,0.0,0.00019846269494024898,0.0,0.0
SULFATE-CYS-PWY,0.12251340090413165,1.1459473449429893,2.2296142741060746e-15,0.04127105142581203,0.2666917181762543,0.08530479148524404,0.145801991203474
TCA,0.5103062165633165,1.0621487451421268,0.1177517745053152,0.18021796650006688,0.0,0.0,0.02747737383658351
TCA-GLYOX-BYPASS,0.0,0.9368848347787768,0.0,0.0,0.0,0.0,0.0
TEICHOICACID-PWY,0.0059749004298778885,0.008186610251819085,0.6417242664861585,0.019444038178539746,0.3368502964485361,0.0,0.7145517062486159
THISYN-PWY,1.234390658237843,0.5172256015934934,1.8618376402787624,0.0,0.0,0.7952308837185634,0.012324158857679068
THISYNARA-PWY,0.7178335690698868,0.41936846679063444,2.161286662413354,0.8200905822224245,7.747232989908922e-07,0.7394633764438532,0.949081201900489
THREOCAT-PWY,0.0,0.16450216883101554,0.0,0.0,0.0,0.0,0.0
THRESYN-PWY,1.6036866982157867,0.6913682293709806,2.107526101943199,2.0672289053129447,0.7513931226640348,0.6325802794898914,0.39955712600022575
TRIGLSYN-PWY,0.0,0.0,0.0,0.0,4.798338725986144e-05,0.0,0.0
TRNA-CHARGING-PWY,4.887097253870106,0.24539733551672843,0.8478765605164804,0.9753744360825596,0.6419333448606455,2.0707542298075907,1.2919146369441237e-06
TRPSYN-PWY,1.4461502884549864,0.32667875627657134,0.6931635095993894,0.7976593068623163,0.27342705759699903,0.5268999965257796,1.6213320259680215
TYRFUMCAT-PWY,0.0,0.0,0.0,0.0,0.02051941227527189,0.0,0.0
UBISYN-PWY,0.0,0.16312604235054928,0.0,0.0,0.0,0.0,0.0
UDPNACETYLGALSYN-PWY,0.0003139112959494032,0.0,0.0,0.0016489005723662423,0.019848468252113796,0.0,0.0
UDPNAGSYN-PWY,1.3569369723343607,0.5373187643390771,0.0,1.9186621380742428,1.3304451480603003,0.06022171000056779,0.1609649971940248
URDEGR-PWY,0.0,0.03711560174214623,0.0,0.0,0.0,0.0,0.0
URSIN-PWY,0.0,0.03516719301400692,0.0,0.0,0.00037268190294102016,0.0,0.0
VALDEG-PWY,0.0,0.0015417198985100734,0.0,0.0,0.00013987086830505218,0.0,0.0
VALSYN-PWY,4.044897264174136,0.8802123457753054,1.0058842768038558,2.805867992138921,2.7835970323269202e-11,3.5685252033989525,0.8332777024125326
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,0.0,0.0,0.0,0.0,2.4085818633135347e-05,0.0,0.0
P184-PWY,0.0,0.0,0.0,0.0,6.7132863861373296e-06,0.0,0.0
P281-PWY,0.0,0.0,0.0,0.0,5.1498218407339185e-05,0.0,0.0
P3-PWY,0.0,0.0,0.0,0.0,0.0006471165938109627,0.0,0.0
P381-PWY,0.0,0.0,0.0,0.0,1.131838251922378e-05,0.0,0.0
PWY-5823,0.0,0.0,0.0,0.0,0.00251928588062803,0.0,0.0
PWY-6060,0.0,0.0,0.0,0.0,0.0018787465876364765,0.0,0.0
PWY-6075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6339,0.0,6.386457086904626e-05,0.0,0.0,0.0,0.0,0.0
PWY-6433,0.0,0.0,0.0,0.0,3.979107036108202e-05,0.0,0.0
PWY-6524,0.0,0.0,0.0,0.0,1.3927043924573179e-05,0.0,0.0
PWY-6557,0.0,0.0,0.0,0.0,1.0950467423869154e-05,0.0,0.0
PWY-6569,0.0,0.0,0.0,0.0,3.257366179734489e-06,0.0,0.0
PWY-6571,0.0,0.0,0.0,0.0,2.4679568628735823e-06,0.0,0.0
PWY-6654,0.0,0.0,0.0,0.0,0.0007488494570913855,0.0,0.0
PWY-6769,3.3739551839656887e-06,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6829,0.0,0.0,0.0,0.0,2.5025595101326133e-05,0.0,0.0
PWY-6861,0.0,0.0,0.0,0.0,9.194739779614036e-06,0.0,0.0
PWY-6886,0.0,0.0,0.0,0.0,2.4976863596060646e-05,0.0,0.0
PWY-6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7036,0.0,0.0,0.0,0.0,1.7608468531726927e-05,0.0,0.0
PWY-7049,0.0,0.0,0.0,0.0,6.294105524419601e-06,0.0,0.0
PWY-7053,0.0,0.0,0.0,0.0,3.080014764138764e-05,0.0,0.0
PWY-7270,0.0,1.9796475190431023e-06,0.0,0.0,0.0,0.0,0.0
PWY-7295,0.0,0.0,0.0,0.0,0.00016428862734772104,0.0,0.0
PWY-7434,0.0,0.0,0.0,0.0,3.211168729239609e-06,0.0,0.0
PWY-7546,0.0,0.0,0.0,0.0,1.9672088583550272e-05,0.0,0.0
PWY-7562,0.0,0.0,0.0,0.0,0.00040668247618017115,0.0,0.0
PWY-7592,0.0,0.0,0.0,0.0,1.2993180546895204e-05,0.0,0.0
PWY-7606,0.0,0.0,0.0,0.0,2.5305381991859384e-05,0.0,0.0
PWY66-378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7185,0.0,0.0,0.0,0.0,2.3705316321233354e-05,0.0,0.0
PWY4FS-5,0.0,0.0,0.0,1.2659785246806867e-05,0.0,0.0,0.0
PWY66-373,0.0,0.0,0.0,0.00019971418767646061,0.0,0.0,0.0
PWY-5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6397,0.0,0.0,0.0,4.3669496778217383e-05,0.0,0.0,0.0
PWY-6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
